CAMIS,DBA,BORO,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,GRADE,SCORE,Latitude,Longitude
50102831,MCDONALD'S,Queens,11375.0,+17184803148,Hamburgers,2023-10-02,Violations were cited in the following area(s).,A,11.0,40.719800823676,-73.8450274481
50102832,MCDONALD'S,Queens,11416.0,+17188451010,Hamburgers,2023-04-13,Violations were cited in the following area(s).,A,10.0,40.679723985188,-73.861918327289
50102837,RALPH'S ITALIAN ICES,Manhattan,10028.0,+16468500820,Frozen Desserts,2022-08-17,Violations were cited in the following area(s).,A,10.0,40.774625610596,-73.951001683867
50102840,GORKHALI RESTAURANT & BAR,Queens,11372.0,+19178326983,Asian/Asian Fusion,2022-05-18,Violations were cited in the following area(s).,A,12.0,40.747134322291,-73.888513720018
50102856,RAINBOW DIM SUM,Queens,11373.0,+17183966590,Chinese,2022-06-09,Violations were cited in the following area(s).,A,12.0,40.742038312336,-73.881319222323
50102862,ESTRELLAS PROTEIN BAR,Manhattan,10031.0,+13478495325,"Juice, Smoothies, Fruit Salads",2023-02-07,Violations were cited in the following area(s).,A,12.0,40.825556028905,-73.948413052731
50102864,WOODLOT,Queens,11377.0,+13473015917,American,2022-01-18,Violations were cited in the following area(s).,A,10.0,40.744800985102,-73.903324940387
50102879,IZAKAYA TORIBAR,Manhattan,10022.0,+16467670029,Asian/Asian Fusion,2022-10-28,Violations were cited in the following area(s).,A,11.0,40.75993643071,-73.968913118654
50102881,THE HARISSON,Manhattan,10036.0,+12125759700,American,2023-02-06,Violations were cited in the following area(s).,A,13.0,40.760367867829,-73.985189235782
50102888,TROPICAL EATS BAKERY & RESTAURANT,Brooklyn,11226.0,+13472402941,Caribbean,2023-02-01,Violations were cited in the following area(s).,B,17.0,40.644251806857,-73.957922697914
50102896,KENNEDY FRIED CHICKEN,Manhattan,10029.0,+12129965719,Chicken,2023-11-21,Violations were cited in the following area(s).,A,12.0,40.795010560816,-73.944265385228
50102903,SAL'S BAKERY,Staten Island,10309.0,+17183567485,Bakery Products/Desserts,2023-09-22,Violations were cited in the following area(s).,A,8.0,40.521114066419,-74.236628243333
50102904,INES CARNEGIE,Manhattan,10019.0,+12034150101,Coffee/Tea,2023-02-22,Violations were cited in the following area(s).,A,11.0,40.765178513386,-73.979278588542
50102906,KRISPY KREME,Bronx,10458.0,+19292413068,Coffee/Tea,2023-09-27,Violations were cited in the following area(s).,A,12.0,40.861857338919,-73.892185387035
50102932,TABLE 87 GOWANUS,Brooklyn,11232.0,+13477681903,Pizza,2023-03-22,Violations were cited in the following area(s).,A,13.0,40.658510383839,-74.00332668335
50102936,RENAISSANCE NEW YORK CHELSEA,Manhattan,10001.0,+12122061522,American,2023-07-28,Violations were cited in the following area(s).,Z,42.0,40.744454461021,-73.992544064892
50102940,CORATO 1,Queens,11385.0,+17184976177,Pizza,2023-02-24,Violations were cited in the following area(s).,B,16.0,40.705882584331,-73.896647739042
50102943,GOLDEN CORRAL,Bronx,10462.0,+15168080216,American,2023-03-29,Violations were cited in the following area(s).,A,5.0,40.842255023232,-73.855251194888
50102945,BLUESTONE LANE,Manhattan,10001.0,+19176530633,Coffee/Tea,2023-03-03,Violations were cited in the following area(s).,A,12.0,40.753710037499,-73.999779827939
50102966,KIDS TOWN PLAY SPACE,Brooklyn,11215.0,+17187091495,Coffee/Tea,2022-10-17,Violations were cited in the following area(s).,A,5.0,40.671830051346,-73.986564426313
50102969,LAURENTINO'S PASTICCERIA & CAFFE,Brooklyn,11215.0,+17188321871,Bakery Products/Desserts,2022-12-05,Violations were cited in the following area(s).,B,22.0,40.661677698154,-73.993086800869
50102974,GREGORYS COFFEE,Manhattan,10001.0,+16465595973,Coffee/Tea,2023-01-23,Violations were cited in the following area(s).,A,10.0,40.744890795166,-73.991360297187
50102975,BRAVO PIZZA,Staten Island,10306.0,+17183171010,Pizza,2023-11-21,Violations were cited in the following area(s).,A,10.0,40.570169579524,-74.109199304356
50102985,TEA MAGIC,Manhattan,10025.0,+19176621174,Coffee/Tea,2023-11-14,Violations were cited in the following area(s).,B,25.0,40.805347488536,-73.965821467268
50102986,TKK FRIED CHICKEN,Queens,11354.0,+13322398889,Chicken,2024-01-08,Violations were cited in the following area(s).,A,12.0,40.760954215526,-73.830279236955
50102999,25TH AVE DELI,Queens,11103.0,+17184339919,Sandwiches,2022-08-18,Violations were cited in the following area(s).,A,0.0,40.764861171649,-73.905086263679
50103001,LINDA PIZZERIA,Bronx,10470.0,+17186645263,Pizza,2022-02-02,Violations were cited in the following area(s).,A,12.0,40.899920230195,-73.867615847807
50103003,ABC EL SALVADORIN GROCERY INC,Brooklyn,11220.0,+13472218152,Latin American,2023-01-19,Violations were cited in the following area(s).,A,8.0,40.647179690166,-74.008165741473
50103012,TIFFANY CAFE,Manhattan,10022.0,+12126135511,American,2023-03-29,No violations were recorded at the time of this inspection.,A,0.0,40.762772927699,-73.973546864357
50103013,LUCKY EIGHT/HONG KONG CHINESE CUISINE,Brooklyn,11220.0,+17188518862,Chinese,2022-09-01,Violations were cited in the following area(s).,A,10.0,40.639895223365,-74.004986825994
50103016,THE HAWKSMOOR,Manhattan,10010.0,+12127771840,Steakhouse,2023-03-28,Violations were cited in the following area(s).,A,12.0,40.739678047559,-73.986720296845
50103017,DELICO,Manhattan,10017.0,+12126976080,Sandwiches,2022-11-16,Establishment re-opened by DOHMH.,Z,5.0,40.749131278575,-73.972718593315
50103023,SUSHI STAR,Manhattan,10018.0,+12122791010,Japanese,2023-05-16,Violations were cited in the following area(s).,A,13.0,40.754472992554,-73.995495444398
50103034,LAS CHILANGAS,Queens,11385.0,+13477991416,Mexican,2023-02-28,Violations were cited in the following area(s).,A,13.0,40.702095032495,-73.90651400975
50103040,GREY DOG,Manhattan,10010.0,+16319872545,American,2023-04-18,Violations were cited in the following area(s).,A,12.0,40.744588835621,-73.9908983996
50103050,KAI YING CHINESE RESTAURANT,Queens,11356.0,+17184632200,Chinese,2023-04-13,Violations were cited in the following area(s).,A,13.0,40.782964468933,-73.845858444046
50103057,MILLE-FEUILLE,Brooklyn,11238.0,+13473508838,Coffee/Tea,2023-06-02,Violations were cited in the following area(s).,A,13.0,40.677527524001,-73.968915628383
50103059,"SAFI KITCHEN,",Queens,11101.0,+13476565814,American,2023-03-27,Violations were cited in the following area(s).,B,20.0,40.739932932258,-73.94725266915
50103064,KINGSTON PUBLIC HOUSE,Brooklyn,11213.0,+13472951438,Bottled Beverages,2022-08-05,Violations were cited in the following area(s).,A,10.0,40.676199351637,-73.941567449555
50103065,SUSHI ON JONES,Manhattan,10036.0,+16465916767,Japanese,2023-04-25,Violations were cited in the following area(s).,A,11.0,40.76245205893,-73.997122946666
50103069,PINTO GARDEN,Manhattan,10011.0,+12123665455,Thai,2022-04-25,Establishment re-opened by DOHMH.,Z,5.0,40.734754708769,-73.999502048071
50103070,SUSHI YOU GARDEN,Queens,11364.0,+17182811188,Japanese,2022-03-01,Violations were cited in the following area(s).,A,12.0,40.740584117577,-73.759067226065
50103074,NIGHTSHADE,Brooklyn,11222.0,+17183892593,American,2022-12-09,Violations were cited in the following area(s).,A,13.0,40.719453551232,-73.945789857953
50103079,R2P,Manhattan,10031.0,+19142084003,Coffee/Tea,2022-08-16,Violations were cited in the following area(s).,A,9.0,40.819189024738,-73.950220866357
50103081,ANGELES BAKERY,Brooklyn,11206.0,+17187827023,Bakery Products/Desserts,2023-02-08,Violations were cited in the following area(s).,A,13.0,40.700549157217,-73.943385334801
50103082,SING WOK KITCHEN,Bronx,10467.0,+16465084868,Chinese,2023-03-06,Violations were cited in the following area(s).,A,13.0,40.872012012761,-73.877651311111
50103089,VR WORLD,Manhattan,10016.0,+19176535664,American,2022-08-09,Violations were cited in the following area(s).,A,2.0,40.748216666732,-73.984076742144
50103090,EL NOPAL RESTAURANT & JUICE BAR,Brooklyn,11215.0,+17185412732,Mexican,2023-11-17,Violations were cited in the following area(s).,A,11.0,40.663247599022,-73.991424979508
50103117,WINGSTOP,Brooklyn,11226.0,+19295909464,Chicken,2022-12-06,Violations were cited in the following area(s).,A,8.0,40.648360863185,-73.958248029333
50103133,DUNKIN',Manhattan,10029.0,+12128821363,Donuts,2022-12-15,Violations were cited in the following area(s).,A,10.0,40.790398208116,-73.947606172251
50103137,PIZZA COLLECTIVE,Manhattan,10023.0,+19293095466,Pizza,2022-05-04,Violations were cited in the following area(s).,A,5.0,40.77793660885,-73.982076503513
50103144,DUNKIN,Manhattan,10018.0,+19293351539,Other,2022-11-01,Violations were cited in the following area(s).,A,7.0,40.752646925371,-73.985707091838
50103147,BAXTER ST CAFE,Manhattan,10013.0,+12122609927,Coffee/Tea,2023-06-07,Violations were cited in the following area(s).,A,12.0,40.718192785646,-73.998917765839
50103158,ATLANTIS DINER,Brooklyn,11236.0,+13479061574,American,2023-02-07,Violations were cited in the following area(s).,A,12.0,40.643384866019,-73.914347473903
50103169,HOLLYWOOD DELIGHTS,Bronx,10466.0,+17187044048,Caribbean,2023-03-06,Violations were cited in the following area(s).,A,13.0,40.889409374466,-73.859564210285
50103170,LLAMA INN,Brooklyn,11211.0,+17183873434,Peruvian,2022-12-05,Violations were cited in the following area(s).,A,12.0,40.716746871203,-73.951145403909
50103178,D ROTI HUT,Queens,11428.0,+12038243747,Caribbean,2023-03-08,Violations were cited in the following area(s).,A,12.0,40.714395094588,-73.75210646667
50103184,9Tails,Manhattan,10027.0,+19174004802,Coffee/Tea,2023-10-18,Violations were cited in the following area(s).,A,13.0,40.807583621582,-73.942979670356
50103188,STARBUCKS COFFEE #678 HUDSON,Manhattan,10014.0,+16466349309,Coffee/Tea,2023-04-25,Violations were cited in the following area(s).,A,2.0,40.740502128064,-74.005182035446
50103190,KENNEDY FRIED CHICKEN,Bronx,10456.0,+13478624639,Chicken,2023-10-24,Violations were cited in the following area(s).,A,9.0,40.837593319142,-73.910735506084
50103199,TAQUERIA EL BUEN SABOR RESTAURANT,Queens,11385.0,+13475818590,Spanish,2023-10-17,Violations were cited in the following area(s).,A,13.0,40.696795414956,-73.9006287963
50103204,WHIPPED URBAN DESSERT LAB,Manhattan,10002.0,+19292669447,Frozen Desserts,2023-06-16,Violations were cited in the following area(s).,A,2.0,40.718357051499,-73.990122785095
50103214,KARAZISHI BOTAN,Brooklyn,11231.0,+13477631155,Japanese,2023-03-09,Violations were cited in the following area(s).,A,13.0,40.683172029671,-73.992857414602
50103228,kokomo restaurant,Brooklyn,11249.0,+17184139400,Caribbean,2022-08-06,Violations were cited in the following area(s).,A,13.0,40.72205039226,-73.959839562885
50103245,XIA CHI BEI  SPICY SEAFOOD,Queens,11354.0,+17187956999,Chinese,2023-04-04,Violations were cited in the following area(s).,C,34.0,40.760023562641,-73.828314315508
50103251,SKIN CONTACT,Manhattan,10002.0,+12129339398,American,2022-11-29,Violations were cited in the following area(s).,A,10.0,40.717624228055,-73.990472813499
50103252,COMPLETE CAFE,Manhattan,10011.0,+12127777705,"Juice, Smoothies, Fruit Salads",2022-10-25,Violations were cited in the following area(s).,A,7.0,40.736439870246,-73.994648685073
50103255,HUSH,Queens,11378.0,+17187796061,American,2023-05-01,Violations were cited in the following area(s).,A,5.0,40.727625573157,-73.89248637862
50103256,MARIA ON THE GRILL,Brooklyn,11208.0,+19293633972,Spanish,2022-05-20,Violations were cited in the following area(s).,A,12.0,40.675202655605,-73.87320813561
50103258,WINEMAK'HER,Brooklyn,11215.0,+19172136867,French,2023-12-28,Violations were cited in the following area(s).,A,12.0,40.667603213661,-73.987621458287
50103273,NYC FITNESS CLUB,Brooklyn,11204.0,+17189753560,"Juice, Smoothies, Fruit Salads",2022-10-24,Violations were cited in the following area(s).,A,10.0,40.625598105361,-73.976562634743
50103278,LA PLAYA RESTAURANT,Queens,11693.0,+17183188435,Latin American,2022-11-07,Violations were cited in the following area(s).,A,12.0,40.58741774982,-73.812396125714
50103282,WESTIN HOTEL,Manhattan,10017.0,+15182826019,American,2023-05-01,Violations were cited in the following area(s).,A,5.0,40.750449000416,-73.973732237031
50103285,QUICK PIZZA,Queens,11691.0,+13479264808,Pizza,2022-10-27,Violations were cited in the following area(s).,A,11.0,40.606225896572,-73.754749722211
50103295,CIAO BELLA COFFEE,Brooklyn,11226.0,+17186761426,Coffee/Tea,2023-02-24,Violations were cited in the following area(s).,A,10.0,40.655368048503,-73.950736417128
50103301,MOGE TEE,Brooklyn,11220.0,+16463271314,Coffee/Tea,2023-01-31,Violations were cited in the following area(s).,C,32.0,40.637166513778,-74.010755104467
50103313,SABOR DE MI TIERRA RESTAURANT,Bronx,10453.0,+13472695549,Latin American,2023-03-21,Violations were cited in the following area(s).,A,12.0,40.848613374634,-73.918018435475
50103346,BROOKLYN NATIONAL DELI,Manhattan,10018.0,+15167768138,American,2023-02-01,Violations were cited in the following area(s).,A,10.0,40.756185423077,-73.990564733785
50103352,A10TH KITCHEN,Manhattan,10009.0,+19172616888,American,2023-03-28,Violations were cited in the following area(s).,Z,27.0,40.728083524492,-73.982039452071
50103358,VITALL FUSION,Brooklyn,11203.0,+13475122149,Caribbean,2023-09-20,Establishment re-opened by DOHMH.,Z,4.0,40.651615241466,-73.933123657396
50103361,MEMPHIS SEOUL,Brooklyn,11238.0,+16465447597,Other,2022-08-01,Violations were cited in the following area(s).,A,9.0,40.671573305727,-73.957829691674
50103368,BRENIZ RESTAURANT,Brooklyn,11214.0,+19176097004,Tex-Mex,2022-02-01,Violations were cited in the following area(s).,A,10.0,40.613185841244,-74.000695137892
50103371,EL SABOR DE LA ESQUINA,Brooklyn,11208.0,+13472406967,American,2022-11-18,Violations were cited in the following area(s).,B,27.0,40.674390781481,-73.878819177772
50103385,Aloha Highway Deli,Queens,11365.0,+16462672908,American,2023-11-27,Violations were cited in the following area(s).,A,9.0,40.737615291866,-73.796429736926
50103392,CALIENTE'S,Bronx,10464.0,+17186370597,Caribbean,2023-03-31,Violations were cited in the following area(s).,A,9.0,40.850096115246,-73.787709049355
50103397,JACK'S CUISINE NY,Brooklyn,11230.0,+17187585854,Jewish/Kosher,2023-05-24,Violations were cited in the following area(s).,A,9.0,40.614418058442,-73.974059710138
50103399,FACTORY TAMAL,Manhattan,10003.0,+13476597098,Mexican,2023-04-03,Violations were cited in the following area(s).,A,9.0,40.726717657129,-73.990662727715
50103403,K1 BUFFET,Brooklyn,11234.0,+16469203875,Chinese,2022-10-19,Violations were cited in the following area(s).,A,13.0,40.62986676946,-73.921977302231
50103408,ASTORIA COFFEE SHOP,Queens,11101.0,+17183617770,Coffee/Tea,2023-05-17,Violations were cited in the following area(s).,A,7.0,40.756334385567,-73.921150007333
50103409,EAT PRETTY,Manhattan,10028.0,+16465908190,Coffee/Tea,2023-08-10,Violations were cited in the following area(s).,A,12.0,40.773828398358,-73.948193324494
50103414,ACRE,Brooklyn,11222.0,+19173273190,Japanese,2022-09-08,Violations were cited in the following area(s).,A,10.0,40.726396216645,-73.954771451464
50103415,THE VILLAGE SALOON,Queens,11379.0,+17184768444,American,2023-12-12,Violations were cited in the following area(s).,A,11.0,40.725924941007,-73.877202585448
50103428,US KENNEDY FRIED CHICKEN PIZZA,Bronx,10455.0,+17186187443,Chicken,2023-05-17,Violations were cited in the following area(s).,B,24.0,40.82000348914,-73.915987187392
50103429,MARILU & DAYSI RESTAURANT,Manhattan,10033.0,+12127956909,Latin American,2023-10-16,Violations were cited in the following area(s).,A,10.0,40.845121944479,-73.934984938786
50103437,NEW SIU'S KITCHEN,Brooklyn,11203.0,+17182841133,Chinese,2023-01-19,Establishment re-opened by DOHMH.,Z,7.0,40.651419721938,-73.936832188809
50103463,KINGS THEATER,Brooklyn,11226.0,+16469731568,American,2022-03-31,Violations were cited in the following area(s).,A,0.0,40.645997540193,-73.958065733916
50103472,THE STATION,Queens,11377.0,+13472174071,Irish,2022-07-25,Violations were cited in the following area(s).,A,4.0,40.745871399031,-73.903272855752
50103473,GREENPOINT ORIGINAL PIZZA,Brooklyn,11222.0,+16463390938,Pizza,2022-09-23,Establishment re-opened by DOHMH.,Z,3.0,40.725508330918,-73.951524995648
50103483,Yummy Kitchen,Queens,11411.0,+17185590783,Chinese,2023-01-09,Violations were cited in the following area(s).,C,68.0,40.696136704709,-73.743328449445
50103491,BOILICIOUS TO GO,Manhattan,10017.0,+16262612645,Asian/Asian Fusion,2022-07-13,Violations were cited in the following area(s).,A,8.0,40.752337497992,-73.974182652427
50103495,BOHEMIEN,Brooklyn,11201.0,+13478449895,New American,2023-02-03,Violations were cited in the following area(s).,B,23.0,40.690983840378,-73.997021469252
50103503,VESUVIO BAKERY,Manhattan,10012.0,+16468690090,Bakery Products/Desserts,2023-11-16,Violations were cited in the following area(s).,A,13.0,40.725971453002,-74.001334911865
50103514,BOBBYS RESTAURANT,Queens,11412.0,+13479608662,Caribbean,2022-09-26,Violations were cited in the following area(s).,A,12.0,40.701841357852,-73.765580597594
50103517,XOCHITL TAQUERIA,Brooklyn,11201.0,+13475992226,Other,2023-03-15,Violations were cited in the following area(s).,A,9.0,40.685666913784,-73.9911913218
